fold,arch,init,train_condition,attacker_type,eval_split,eval_condition,seed,level,rank1,rank5,top1_sim,margin,p_top1,auc,tar_at_far_1pct,mean_sim_same,mean_sim_diff,n_pos_pairs,n_neg_pairs
4,resnet18,scratch,gs20,adaptive,train,gs20,1337,slice_level,0.7725470763131813,0.8964321110009911,0.994154338114798,0.0004360857756570262,0.00039777859731723175,0.794997842779152,0.10341176812774497,0.9854205553092201,0.8275181616404622,171905,1210800
4,resnet18,scratch,gs20,adaptive,train,gs20,1337,subject_level,0.9324324324324325,0.972972972972973,0.999451518864245,0.0008878224604838604,0.00950352744585289,0.9956713164185342,0.9504504504504504,0.9993989805917483,0.8366329529444969,222,49062
4,resnet18,scratch,gs20,adaptive,test,gs20,1337,slice_level,0.9147555170921678,0.9675465166594548,0.9927812584392542,0.0005791741163376759,0.0005016730424183554,0.7343088951853507,0.13422237307513665,0.9653988281307249,0.90938699080531,335868,924400
4,resnet18,scratch,gs20,adaptive,test,gs20,1337,subject_level,0.9855072463768116,1.0,0.9994509496550629,0.0020397538724152937,0.02616357957215413,0.9982887925176371,0.9565217391304348,0.9994459169498389,0.9417418269067368,69,4692
4,resnet18,scratch,gs20,blind,train,raw,1337,slice_level,0.94400396432111,0.9676247109349191,0.9992310078891544,0.0003192648070064125,0.0001953546272965424,0.7172196419940499,0.2465955033303278,0.9939130122490791,0.9882345361968728,171905,1210800
4,resnet18,scratch,gs20,blind,train,raw,1337,subject_level,0.9234234234234234,0.972972972972973,0.9997998355208216,0.0004660930182482745,0.004883120088158427,0.9964317992934845,0.9504504504504504,0.9997791011591215,0.9939714131112892,222,49062
4,resnet18,scratch,gs20,blind,test,raw,1337,slice_level,0.9902639549978365,0.9943747295543055,0.9994436525540247,0.00020706173869140836,0.0002584552910949477,0.7486598334821084,0.2647796158014458,0.9942381575085867,0.9863874119546624,335868,924400
4,resnet18,scratch,gs20,blind,test,raw,1337,subject_level,1.0,1.0,0.9999160464259161,0.0007568209067634914,0.016185398551001064,0.9999938223556594,1.0,0.9999160464259161,0.9918041885127802,69,4692
0,resnet18,scratch,gs30,adaptive,train,gs30,1337,slice_level,0.3097637535106559,0.6003634561374525,0.9818681587409563,0.00047299045778278,0.00020929975064476212,0.8266426027875001,0.1524994607114068,0.9757635212760432,0.9658716561138265,176158,1210600
0,resnet18,scratch,gs30,adaptive,train,gs30,1337,subject_level,0.9773755656108597,0.995475113122172,0.9990435342443474,0.0008173223534320814,0.0052220858823154035,0.9994021881764762,0.9819004524886877,0.9990368555573856,0.9885151708349187,221,48620
0,resnet18,scratch,gs30,adaptive,test,gs30,1337,slice_level,0.4725372470535913,0.8216588837002446,0.9818945366566992,0.00047790481960982887,0.0002666485605640567,0.78113880248706,0.12160132462033331,0.9754959926908181,0.9688248796997294,305597,899400
0,resnet18,scratch,gs30,adaptive,test,gs30,1337,subject_level,1.0,1.0,0.9995989501476288,0.0010765509946005685,0.01572802641562053,0.9999911268855368,1.0,0.9995989501476288,0.9926052930315582,70,4830
0,resnet18,scratch,gs30,blind,train,raw,1337,slice_level,0.9981827193127375,0.9986783413183545,0.998602059465311,0.0004904899501847803,0.0001854177243543234,0.8550372386330218,0.44366988726030043,0.9950263645992214,0.9917150029785256,176158,1210600
0,resnet18,scratch,gs30,blind,train,raw,1337,subject_level,1.0,1.0,0.9998058970697326,0.000969553155596979,0.004750296473503113,0.9999999069336307,1.0,0.9998058970697326,0.9963723598746104,221,48620
0,resnet18,scratch,gs30,blind,test,raw,1337,slice_level,1.0,1.0,0.9989649019613515,0.000258686305523873,0.00024543591442516174,0.8660497749135792,0.46618258687094444,0.9952205179475271,0.99204523920602,305597,899400
0,resnet18,scratch,gs30,blind,test,raw,1337,subject_level,1.0,1.0,0.9999281917299543,0.0012288519314357213,0.014965168439916202,1.0,1.0,0.9999281917299543,0.996615952796324,70,4830
1,resnet18,scratch,gs30,adaptive,train,gs30,1337,slice_level,0.693476465730801,0.8972749793559042,0.9841302413176545,0.0006553090967293321,0.00027304773310879606,0.8635100624708227,0.1470055915669687,0.9768396646373914,0.9450697692083387,172939,1211000
1,resnet18,scratch,gs30,adaptive,train,gs30,1337,subject_level,1.0,1.0,0.9991241413004258,0.0014151712348558245,0.006795790764962521,0.9999278270305686,1.0,0.9991241413004258,0.9654913948107923,221,48620
1,resnet18,scratch,gs30,adaptive,test,gs30,1337,slice_level,0.8754239204160073,0.9726430024869998,0.9841749033802859,0.0006342372311042926,0.00031767670139940944,0.7849307512369834,0.19333083300963072,0.9733963259386703,0.9585946461974753,298628,884600
1,resnet18,scratch,gs30,adaptive,test,gs30,1337,subject_level,1.0,1.0,0.9995556831359863,0.0021284009729112896,0.017507805675268173,1.0,1.0,0.9995556831359863,0.9842716960556512,70,4830
1,resnet18,scratch,gs30,blind,train,raw,1337,slice_level,0.9960363336085879,0.9986787778695293,0.9989006303441514,0.0004383832240872497,0.00018490776014445053,0.8555605640393033,0.44250284782495564,0.9955894119609707,0.9922280197509746,172939,1211000
1,resnet18,scratch,gs30,blind,train,raw,1337,subject_level,1.0,1.0,0.9998380746776702,0.0009255085595592654,0.004752873040617726,1.0,1.0,0.9998380746776702,0.9963641960389915,221,48620
1,resnet18,scratch,gs30,blind,test,raw,1337,slice_level,1.0,1.0,0.9991162540603756,0.00024734073274954396,0.0002489883048490314,0.8258552299436734,0.4293937607993892,0.9952823369333876,0.9924681832330572,298628,884600
1,resnet18,scratch,gs30,blind,test,raw,1337,subject_level,1.0,1.0,0.999928605556488,0.001137549536568778,0.014896510780922004,1.0,1.0,0.999928605556488,0.9969473516965751,70,4830
2,resnet18,scratch,gs30,adaptive,train,gs30,1337,slice_level,0.8964492155243601,0.9592072667217176,0.9930192493683636,0.0007028565930493305,0.00040032002076269746,0.8359370255622629,0.13774598530015555,0.9833243129983794,0.815389982562952,172927,1211000
2,resnet18,scratch,gs30,adaptive,train,gs30,1337,subject_level,0.990990990990991,1.0,0.9994235632118879,0.0017271715778488298,0.009806188068830886,0.9972963516286252,0.9054054054054054,0.999416846949775,0.8221007529051624,222,49062
2,resnet18,scratch,gs30,adaptive,test,gs30,1337,slice_level,0.9477892756349953,0.9793038570084666,0.9923157683544751,0.0007623860495110671,0.0006209144266151411,0.7728271605165808,0.16857595402976278,0.9583380518331563,0.8746878121797476,271480,850400
2,resnet18,scratch,gs30,adaptive,test,gs30,1337,subject_level,0.9710144927536232,0.9710144927536232,0.9992129102997158,0.0033179029174472976,0.03125263048686843,0.9940015073452192,0.9565217391304348,0.9990200322607289,0.9144770175548872,69,4692
2,resnet18,scratch,gs30,blind,train,raw,1337,slice_level,0.9712634186622626,0.9813377374071016,0.9999159217176115,4.175541127249783e-05,0.00017131118487763203,0.7125100833252803,0.2798811059001775,0.9991501908758885,0.99862912532857,172927,1211000
2,resnet18,scratch,gs30,blind,train,raw,1337,subject_level,0.9324324324324325,0.9684684684684685,0.9999709628723763,7.524522575172218e-05,0.0045402669935143206,0.9962082817806188,0.9414414414414415,0.9999679077315975,0.9994140737131375,222,49062
2,resnet18,scratch,gs30,blind,test,raw,1337,slice_level,0.9971777986829727,0.9981185324553151,0.9999441252714715,2.355953487493133e-05,0.00024071386967917512,0.7588806255280972,0.30576101370266684,0.9992411483718647,0.9984612550039759,271480,850400
2,resnet18,scratch,gs30,blind,test,raw,1337,subject_level,1.0,1.0,0.999986455924269,0.00011170515115710272,0.014639408341136532,0.999962934133956,1.0,0.999986455924269,0.9992696965924716,69,4692
3,resnet18,scratch,gs30,adaptive,train,gs30,1337,slice_level,0.8285997357992074,0.9151254953764861,0.9926809389414843,0.00066744482029067,0.0004111340962075247,0.7937347588250557,0.10355945988037077,0.978453418086755,0.8238563407540366,173369,1211200
3,resnet18,scratch,gs30,adaptive,train,gs30,1337,subject_level,0.9504504504504504,0.990990990990991,0.9992830200238271,0.0012810922957755425,0.009684160788048495,0.9905253639355388,0.7522522522522522,0.9992480044429367,0.8383382116902458,222,49062
3,resnet18,scratch,gs30,adaptive,test,gs30,1337,slice_level,0.9184160305343512,0.9670801526717557,0.9921508238202971,0.0007760910075584441,0.0006015397970509011,0.7202894654489345,0.12101136157611651,0.9506939772351917,0.8844632992879949,264752,838400
3,resnet18,scratch,gs30,adaptive,test,gs30,1337,subject_level,0.927536231884058,0.9710144927536232,0.9990125946376635,0.0023182241812996244,0.029039954280723698,0.9941219714098619,0.9420289855072463,0.9989193289176278,0.9290100737504235,69,4692
3,resnet18,scratch,gs30,blind,train,raw,1337,slice_level,0.988110964332893,0.994220607661823,0.9995056447847359,0.0002303179181236257,0.00018117606090830026,0.7980062533539138,0.3498780058718687,0.9969646772634954,0.9942581668438555,173369,1211200
3,resnet18,scratch,gs30,blind,train,raw,1337,subject_level,0.990990990990991,1.0,0.9998996332959011,0.000498459682808266,0.004685947109382969,0.999957399003504,1.0,0.9998987405686766,0.9971076986769877,222,49062
3,resnet18,scratch,gs30,blind,test,raw,1337,slice_level,0.9988072519083969,0.9992843511450382,0.9996374679999497,0.00013034544771409217,0.0002569199487803444,0.7942523198813423,0.3568849338248625,0.9970619707312199,0.9946106229501399,264752,838400
3,resnet18,scratch,gs30,blind,test,raw,1337,subject_level,1.0,1.0,0.9999350551245869,0.0006091188693392104,0.015010886339713697,0.999663318383434,0.9855072463768116,0.9999350551245869,0.9974289007758037,69,4692
4,resnet18,scratch,gs30,adaptive,train,gs30,1337,slice_level,0.7053187974892633,0.8688470432771721,0.9928632920375939,0.0004513414043146744,0.00040209886186564204,0.7930249910164943,0.08213257322358279,0.9816752020321967,0.807965828027068,171905,1210800
4,resnet18,scratch,gs30,adaptive,train,gs30,1337,subject_level,0.9234234234234234,0.972972972972973,0.9993592787970293,0.0009587283607001777,0.00956570112087705,0.9956065886113581,0.8918918918918919,0.9993254545035662,0.8199492098601777,222,49062
4,resnet18,scratch,gs30,adaptive,test,gs30,1337,slice_level,0.857853742968412,0.9517524881003895,0.9913819390347075,0.0005966130400673748,0.000544974393026834,0.7163920499205563,0.13340955375326022,0.9571246189365337,0.8959252537305623,335868,924400
4,resnet18,scratch,gs30,adaptive,test,gs30,1337,subject_level,0.9565217391304348,1.0,0.9992203539696293,0.0020687476448390794,0.028227148739540058,0.9971613724254668,0.8840579710144928,0.9992117121599723,0.9340964282997022,69,4692
4,resnet18,scratch,gs30,blind,train,raw,1337,slice_level,0.9935579781962339,0.9978526593987447,0.99969577005605,0.00012948804851566008,0.0001737991069672701,0.8164488843786472,0.3915534743026672,0.9985322640622523,0.997382743822778,171905,1210800
4,resnet18,scratch,gs30,blind,train,raw,1337,subject_level,1.0,1.0,0.9999454668513289,0.00027552569234693373,0.004580169171514409,0.9997001863059096,0.9954954954954955,0.9999454668513289,0.9987719590004179,222,49062
4,resnet18,scratch,gs30,blind,test,raw,1337,slice_level,0.9993509303331891,1.0,0.9997716869615673,7.439018172755587e-05,0.00022506629494729635,0.8269994769347659,0.37785379970702776,0.9984762036796977,0.9970669869801303,335868,924400
4,resnet18,scratch,gs30,blind,test,raw,1337,subject_level,1.0,1.0,0.9999713344850402,0.00035670097323431486,0.014803532133067863,0.9999351347344231,1.0,0.9999713344850402,0.9984583026663625,69,4692
0,resnet18,scratch,gs40,adaptive,train,gs40,1337,slice_level,0.2469849661324963,0.5352717660664134,0.981444933415247,0.00048604860160836457,0.00022741098262320166,0.827631435272726,0.13484485518682093,0.9747472516523682,0.9588029186212187,176158,1210600
0,resnet18,scratch,gs40,adaptive,train,gs40,1337,subject_level,0.9547511312217195,0.9909502262443439,0.9990080808082856,0.0006859725956463706,0.005667417314392409,0.9991834356753174,0.9864253393665159,0.9989996849142049,0.9818938969364386,221,48620
0,resnet18,scratch,gs40,adaptive,test,gs40,1337,slice_level,0.387369357349344,0.7509450744941072,0.9813808621712359,0.0004759775364905271,0.0002723384237224752,0.7574523256719037,0.10232103063838978,0.9739174916461365,0.9667025785338674,305597,899400
0,resnet18,scratch,gs40,adaptive,test,gs40,1337,subject_level,1.0,1.0,0.9995677428586143,0.0011269969599587576,0.015850392622607096,0.9999822537710736,1.0,0.9995677428586143,0.9920097770404618,70,4830
0,resnet18,scratch,gs40,blind,train,raw,1337,slice_level,0.9962002312902692,0.9976870973071205,0.9984581314412578,0.0005496651323180779,0.00018957110769111926,0.8394596934114875,0.411017382122867,0.9942339140871965,0.9899709983745351,176158,1210600
0,resnet18,scratch,gs40,blind,train,raw,1337,subject_level,0.995475113122172,1.0,0.9997790739007665,0.0010360395746533148,0.004816660113902384,0.9999977664071356,1.0,0.9997785533715158,0.9953520390684347,221,48620
0,resnet18,scratch,gs40,blind,test,raw,1337,slice_level,1.0,1.0,0.9988640041809388,0.0002965373889006109,0.0002507685568481986,0.8413238600040335,0.4247783846045609,0.9943972925952013,0.9903862654702223,305597,899400
0,resnet18,scratch,gs40,blind,test,raw,1337,subject_level,1.0,1.0,0.999917540379933,0.0012975420270647322,0.015148528572171926,1.0,1.0,0.999917540379933,0.9957260240062177,70,4830
1,resnet18,scratch,gs40,adaptive,train,gs40,1337,slice_level,0.44360033030553264,0.6908340214698596,0.9895540654019419,0.0003840094553745059,0.0003977365177757284,0.7678920011241608,0.08652183717958355,0.9695656531576275,0.8691457325741834,172939,1211000
1,resnet18,scratch,gs40,adaptive,train,gs40,1337,subject_level,0.755656108597285,0.8506787330316742,0.9990349805732658,0.0006190573467927821,0.009340537513913881,0.9614567492661718,0.4072398190045249,0.9987329630290761,0.892124279561184,221,48620
1,resnet18,scratch,gs40,adaptive,test,gs40,1337,slice_level,0.6708116662898486,0.87519782952747,0.9893086713524175,0.00045617457404277886,0.0004665682675319983,0.680126122856578,0.059448544677659164,0.9541534997560455,0.9116858723767063,298628,884600
1,resnet18,scratch,gs40,adaptive,test,gs40,1337,subject_level,0.8857142857142857,0.9428571428571428,0.9993903304849352,0.0013953055654253278,0.023009291663765908,0.9932061520260278,0.8571428571428571,0.9992644735745021,0.9552285413317552,70,4830
1,resnet18,scratch,gs40,blind,train,raw,1337,slice_level,0.9767134599504542,0.9872832369942196,0.9998479621160336,6.10903311523891e-05,0.00017494943367021617,0.7504429830699435,0.28843118093663084,0.9987573688204598,0.9970530853197163,172939,1211000
1,resnet18,scratch,gs40,blind,train,raw,1337,subject_level,0.9457013574660633,0.9638009049773756,0.9999631999304931,0.00010854221577018634,0.004637440049186417,0.9936665078333963,0.9457013574660633,0.9999572383871985,0.9982202596364812,221,48620
1,resnet18,scratch,gs40,blind,test,raw,1337,slice_level,0.9984173637802397,0.9986434546687768,0.9998795439047213,3.950696387173443e-05,0.00023476345182142533,0.7040025188989945,0.26802911984140804,0.9983595977650167,0.9973765776708146,298628,884600
1,resnet18,scratch,gs40,blind,test,raw,1337,subject_level,0.9857142857142858,1.0,0.9999793376241412,0.00015058858054024834,0.014512897415884903,0.9986749482401657,0.9857142857142858,0.9999785372189113,0.9988535638304724,70,4830
2,resnet18,scratch,gs40,adaptive,train,gs40,1337,slice_level,0.47762180016515277,0.7073492981007432,0.990637818434138,0.0004102811057345125,0.00035000765477660907,0.773291034571482,0.09595378396664489,0.9722875375700584,0.9145362104811174,172927,1211000
2,resnet18,scratch,gs40,adaptive,train,gs40,1337,subject_level,0.8738738738738738,0.9234234234234234,0.9991890076581422,0.0007304661982768291,0.008182930888037558,0.9736895694765331,0.46396396396396394,0.9990024819030418,0.9375655537670947,222,49062
2,resnet18,scratch,gs40,adaptive,test,gs40,1337,slice_level,0.6780338664158043,0.8889934148635936,0.9916339422298397,0.0003822117707466922,0.0004342663443568693,0.7133835320400103,0.06878591424782672,0.9703672865908733,0.9326368997556876,271480,850400
2,resnet18,scratch,gs40,adaptive,test,gs40,1337,subject_level,0.9710144927536232,1.0,0.9995460173358088,0.001101418681766676,0.02213718391199043,0.997266392379258,0.9420289855072463,0.9995288252830505,0.9615897085431897,69,4692
2,resnet18,scratch,gs40,blind,train,raw,1337,slice_level,0.9710982658959537,0.9829892650701899,0.9998549753038672,5.604710882109714e-05,0.00017221302059759763,0.7482334595209712,0.2900472453694333,0.999012102845098,0.9981928086398949,172927,1211000
2,resnet18,scratch,gs40,blind,train,raw,1337,subject_level,0.9594594594594594,0.990990990990991,0.9999647191515914,9.600106660310212e-05,0.004559090885392449,0.9979968809460066,0.972972972972973,0.9999619155853718,0.9991152450162283,222,49062
2,resnet18,scratch,gs40,blind,test,raw,1337,slice_level,0.998824082784572,0.9992944496707432,0.9999015848673635,3.294758884164374e-05,0.0002412919737455025,0.7791280074598234,0.3014328864004715,0.9991748371643031,0.9982487817961628,271480,850400
2,resnet18,scratch,gs40,blind,test,raw,1337,subject_level,1.0,1.0,0.9999877378560494,0.00012855253357818162,0.014676264946119509,0.9999938223556594,1.0,0.9999877378560494,0.9990910322033028,69,4692
3,resnet18,scratch,gs40,adaptive,train,gs40,1337,slice_level,0.5492073976221928,0.8053170409511229,0.9836044302763838,0.0005825922444285615,0.00023790107792582996,0.8397638011769789,0.20805911091371584,0.9766462228639637,0.957774175564799,173369,1211200
3,resnet18,scratch,gs40,adaptive,train,gs40,1337,subject_level,0.990990990990991,0.9954954954954955,0.9991035386248752,0.0012188693424602887,0.005862990717260956,0.9994448557644107,0.9819819819819819,0.9991004727445207,0.9792570875773325,222,49062
