fold,arch,init,train_condition,attacker_type,eval_split,eval_condition,seed,k_gallery,k_probe,level,rank1,rank5,top1_sim,margin,p_top1,auc,tar_at_far_1pct,mean_sim_same,mean_sim_diff,n_pos_pairs,n_neg_pairs
3,densenet121,scratch,gs20,adaptive,train,gs20,1337,5,1,subject_level,0.4774774774774775,0.6621621621621622,0.9845216043360598,0.0027237915777945302,0.011906012286524381,0.9301088877797941,0.5495495495495496,0.9757160173880087,0.8962213017010309,222,49062
3,densenet121,scratch,gs20,adaptive,test,gs20,1337,5,1,slice_level,0.7101449275362319,0.8840579710144928,0.9798420892245527,0.0025911374368529387,0.007204559132240821,0.8490808653644192,0.3710144927536232,0.957051840554113,0.8916091150995614,345,13800
3,densenet121,scratch,gs20,adaptive,test,gs20,1337,5,1,subject_level,0.4927536231884058,0.7391304347826086,0.9825637366460718,0.0036283040392226067,0.03166458221233409,0.8978711837602086,0.5072463768115942,0.9739212385122327,0.9080026438372417,69,4692
3,densenet121,scratch,gs20,blind,train,raw,1337,5,1,slice_level,0.8333333333333334,0.9099099099099099,0.9975657054969856,0.0010431478689382741,0.0011510915570758149,0.8461873630387144,0.4252252252252252,0.9917711762694625,0.9797340978507523,1110,44400
3,densenet121,scratch,gs20,blind,train,raw,1337,5,1,subject_level,0.49099099099099097,0.6576576576576577,0.9968929035706563,0.0009779481737463324,0.005458809074584965,0.9161968621428082,0.545045045045045,0.9950917470562566,0.9830365869018861,222,49062
3,densenet121,scratch,gs20,blind,test,raw,1337,5,1,slice_level,0.927536231884058,0.9710144927536232,0.9975567218186199,0.0011294069497481637,0.0036903159436432347,0.8511319050619618,0.4811594202898551,0.9918305761572244,0.9798733377888583,345,13800
3,densenet121,scratch,gs20,blind,test,raw,1337,5,1,subject_level,0.6666666666666666,0.8115942028985508,0.9966706555822621,0.0014988702276478643,0.01741920317104761,0.9202280786290571,0.5942028985507246,0.9952831579291302,0.9832293508734747,69,4692
4,densenet121,scratch,gs20,adaptive,train,gs20,1337,5,1,slice_level,0.7342342342342343,0.8648648648648649,0.9833743988393663,0.002101125749381813,0.002739783947519656,0.8865643616589562,0.4198198198198198,0.9606036681849677,0.8759648013813002,1110,44400
4,densenet121,scratch,gs20,adaptive,train,gs20,1337,5,1,subject_level,0.46396396396396394,0.6351351351351351,0.9860362252136609,0.0027484917962873304,0.012408425653907092,0.9293757650275933,0.5315315315315315,0.976274707832852,0.8899680005962707,222,49062
4,densenet121,scratch,gs20,adaptive,test,gs20,1337,5,1,slice_level,0.8115942028985508,0.8840579710144928,0.9829350830852122,0.002950243327928626,0.008607058812850628,0.8912632850241546,0.37971014492753624,0.9624547640482585,0.8746137264284535,345,13800
4,densenet121,scratch,gs20,adaptive,test,gs20,1337,5,1,subject_level,0.5652173913043478,0.7101449275362319,0.9843617479006449,0.004066564034724581,0.03798048792109973,0.9381525136834823,0.5507246376811594,0.9776830828708151,0.8885987565518442,69,4692
4,densenet121,scratch,gs20,blind,train,raw,1337,5,1,slice_level,0.8783783783783784,0.9279279279279279,0.9984482910719004,0.0008391968838803403,0.0010976776625407306,0.8813434278873469,0.5126126126126126,0.9944615784529093,0.984264657167164,1110,44400
4,densenet121,scratch,gs20,blind,train,raw,1337,5,1,subject_level,0.6036036036036037,0.7567567567567568,0.9977660697322708,0.001009817595954414,0.00527875660289381,0.9362098738092379,0.6351351351351351,0.996649077346733,0.9863936896075058,222,49062
4,densenet121,scratch,gs20,blind,test,raw,1337,5,1,slice_level,0.8695652173913043,0.9565217391304348,0.9985187813855599,0.001075812008069909,0.003617865050319528,0.8981824196597354,0.5014492753623189,0.9945130878600521,0.9822473022298537,345,13800
4,densenet121,scratch,gs20,blind,test,raw,1337,5,1,subject_level,0.6521739130434783,0.8695652173913043,0.9975258517956388,0.0014390150705973308,0.01733600952918979,0.9527688201934839,0.6376811594202898,0.9966738560925359,0.9844808318959478,69,4692
0,densenet121,scratch,gs30,adaptive,train,gs30,1337,5,1,slice_level,0.5520361990950227,0.7601809954751131,0.9836883280611686,0.0016010611305409426,0.0036545058794538766,0.8793903175610653,0.216289592760181,0.9568677185887126,0.8024948089883338,1105,44200
0,densenet121,scratch,gs30,adaptive,train,gs30,1337,5,1,subject_level,0.3574660633484163,0.5339366515837104,0.9861461245096647,0.002174263895906474,0.01638101203139551,0.9149351978870212,0.3257918552036199,0.9740794182363139,0.8182679828162892,221,48620
0,densenet121,scratch,gs30,adaptive,test,gs30,1337,5,1,slice_level,0.6142857142857143,0.7857142857142857,0.9826828530856542,0.002599500758307321,0.011666041665843554,0.8598189795918368,0.29428571428571426,0.9472571185656956,0.8300225117100136,350,14000
0,densenet121,scratch,gs30,adaptive,test,gs30,1337,5,1,subject_level,0.42857142857142855,0.6857142857142857,0.9839197831494467,0.004695994513375419,0.052285655295210225,0.9153918958887903,0.44285714285714284,0.9681834723268237,0.8471188120713639,70,4830
0,densenet121,scratch,gs30,blind,train,raw,1337,5,1,slice_level,0.7194570135746606,0.8190045248868778,0.9983889145009658,0.0007187184704914352,0.0012154211664184658,0.827952376077476,0.35294117647058826,0.9912999158531293,0.976236182784333,1105,44200
0,densenet121,scratch,gs30,blind,train,raw,1337,5,1,subject_level,0.3665158371040724,0.5248868778280543,0.997699083246257,0.0006146851707907284,0.00576678014516291,0.8915534359172901,0.3755656108597285,0.9948304923950817,0.979769907073443,221,48620
0,densenet121,scratch,gs30,blind,test,raw,1337,5,1,slice_level,0.8,0.9,0.9982994794845581,0.0007698348590305873,0.003773945031155433,0.8342467346938774,0.35714285714285715,0.9919018358843668,0.9774575774201325,350,14000
0,densenet121,scratch,gs30,blind,test,raw,1337,5,1,subject_level,0.5142857142857142,0.7285714285714285,0.9975038170814514,0.0011266563619886127,0.0179322055674025,0.8871783496007098,0.4714285714285714,0.9951863450663431,0.9807162233267759,70,4830
1,densenet121,scratch,gs30,adaptive,train,gs30,1337,5,1,slice_level,0.5610859728506787,0.7737556561085973,0.9810899733418253,0.0015468996574436377,0.0022440245248613313,0.8664110992813415,0.302262443438914,0.9623234663613781,0.8951538204512984,1105,44200
1,densenet121,scratch,gs30,adaptive,train,gs30,1337,5,1,subject_level,0.40271493212669685,0.6153846153846154,0.9851597523257744,0.0019994229752553533,0.010277309341196021,0.916723561240463,0.39819004524886875,0.977186027695151,0.9092225001837578,221,48620
1,densenet121,scratch,gs30,adaptive,test,gs30,1337,5,1,slice_level,0.7142857142857143,0.8428571428571429,0.9802991356168475,0.0020036825111934115,0.006692199136263558,0.8412529591836735,0.2885714285714286,0.957197893857956,0.9006027458821024,350,14000
1,densenet121,scratch,gs30,adaptive,test,gs30,1337,5,1,subject_level,0.45714285714285713,0.7285714285714285,0.984074911900929,0.004008191823959351,0.030056653783789702,0.9044424726412305,0.35714285714285715,0.9759995213576725,0.9188427243173493,70,4830
1,densenet121,scratch,gs30,blind,train,raw,1337,5,1,slice_level,0.7782805429864253,0.8687782805429864,0.9978744778697847,0.0008637214677905604,0.0011511975546405393,0.877414590200856,0.448868778280543,0.9930934309959412,0.9802453219418612,1105,44200
1,densenet121,scratch,gs30,blind,train,raw,1337,5,1,subject_level,0.579185520361991,0.7058823529411765,0.9973578196844903,0.0009981873887696417,0.0055237741239065495,0.929862252466724,0.6244343891402715,0.9957002986610205,0.9828655848516353,221,48620
1,densenet121,scratch,gs30,blind,test,raw,1337,5,1,slice_level,0.8714285714285714,0.9571428571428572,0.9978372207709721,0.0011602537972586495,0.003630376477459712,0.8691997959183674,0.49142857142857144,0.9923748007842472,0.980417411497661,350,14000
1,densenet121,scratch,gs30,blind,test,raw,1337,5,1,subject_level,0.6857142857142857,0.8285714285714286,0.9969446318490165,0.0016052280153547014,0.01719578414091042,0.9296894409937887,0.6714285714285714,0.9955476743834359,0.9835304621460522,70,4830
2,densenet121,scratch,gs30,adaptive,train,gs30,1337,5,1,slice_level,0.545045045045045,0.7477477477477478,0.9837000619720768,0.0016591138130909687,0.003481836136858407,0.8780702966479994,0.23693693693693693,0.9592635076325219,0.8130076458506488,1110,44400
2,densenet121,scratch,gs30,adaptive,train,gs30,1337,5,1,subject_level,0.36036036036036034,0.545045045045045,0.986717074572503,0.0019903838097512184,0.015882894799516007,0.9194686921237001,0.3333333333333333,0.9757746291590167,0.8268174748192123,222,49062
2,densenet121,scratch,gs30,adaptive,test,gs30,1337,5,1,slice_level,0.5797101449275363,0.8260869565217391,0.9814996918042501,0.0022976199785868325,0.009478267282247543,0.8332752572988869,0.22608695652173913,0.9510639385900636,0.8573460700179356,345,13800
2,densenet121,scratch,gs30,adaptive,test,gs30,1337,5,1,subject_level,0.391304347826087,0.6521739130434783,0.9838984703672105,0.003521065781081932,0.04184654730277649,0.8821181906915255,0.2898550724637681,0.9703835318053978,0.874568125971443,69,4692
2,densenet121,scratch,gs30,blind,train,raw,1337,5,1,slice_level,0.8603603603603603,0.9054054054054054,0.997983455657959,0.001000342068371472,0.0011409808260699112,0.8672160336011688,0.49099099099099097,0.9930355149346429,0.9808702454387068,1110,44400
2,densenet121,scratch,gs30,blind,train,raw,1337,5,1,subject_level,0.5900900900900901,0.7477477477477478,0.9973014794491433,0.001092719333665865,0.00543961513300871,0.931957761846474,0.6261261261261262,0.9959684210317629,0.9837553693469605,222,49062
2,densenet121,scratch,gs30,blind,test,raw,1337,5,1,slice_level,0.8985507246376812,0.9420289855072463,0.9978645608045053,0.0008783236793849779,0.0035862184797778077,0.8670914723797523,0.48985507246376814,0.9937593722688979,0.9823054004017857,345,13800
2,densenet121,scratch,gs30,blind,test,raw,1337,5,1,subject_level,0.6521739130434783,0.8405797101449275,0.9972315154213837,0.0017536973607712898,0.017174635946318722,0.9314621248625473,0.6086956521739131,0.9963642488355222,0.9849662128820037,69,4692
3,densenet121,scratch,gs30,adaptive,train,gs30,1337,5,1,slice_level,0.5315315315315315,0.7162162162162162,0.9873532599157041,0.0017430709825979698,0.004551796175472371,0.858002759516273,0.2936936936936937,0.950137607900946,0.7813510121650121,1110,44400
3,densenet121,scratch,gs30,adaptive,train,gs30,1337,5,1,subject_level,0.33783783783783783,0.527027027027027,0.9874486708426261,0.0031840277684701455,0.019619486663859705,0.8953501930449466,0.38738738738738737,0.9692856599618723,0.7975770171693289,222,49062
3,densenet121,scratch,gs30,adaptive,test,gs30,1337,5,1,slice_level,0.6811594202898551,0.782608695652174,0.9857558495756509,0.002934062826460686,0.010421621640199337,0.8018245116572149,0.2956521739130435,0.9405042181844296,0.8537450644913791,345,13800
3,densenet121,scratch,gs30,adaptive,test,gs30,1337,5,1,subject_level,0.463768115942029,0.6376811594202898,0.9842115035955457,0.0052039709644041195,0.042722180458730545,0.8663281317567985,0.36231884057971014,0.9662407576173976,0.8770053938399597,69,4692
3,densenet121,scratch,gs30,blind,train,raw,1337,5,1,slice_level,0.7972972972972973,0.8603603603603603,0.9991729788415067,0.0004290412138174246,0.0010710769822728729,0.8193060831101372,0.42882882882882883,0.9951523381847519,0.9866662292719425,1110,44400
3,densenet121,scratch,gs30,blind,train,raw,1337,5,1,subject_level,0.42792792792792794,0.5540540540540541,0.9987349389372645,0.0005116446598156079,0.005197057760580703,0.8829230967545751,0.46396396396396394,0.9970657411996309,0.9884856542850512,222,49062
3,densenet121,scratch,gs30,blind,test,raw,1337,5,1,slice_level,0.8115942028985508,0.8840579710144928,0.9991291294927183,0.000506583331287771,0.0034183564062729693,0.8150862213820627,0.40869565217391307,0.994788546493088,0.9869199360021647,345,13800
3,densenet121,scratch,gs30,blind,test,raw,1337,5,1,subject_level,0.5217391304347826,0.7246376811594203,0.9985840000968048,0.0006915192673171775,0.016503456818020863,0.8746648627945192,0.4927536231884058,0.99697236392809,0.9891371367227696,69,4692
4,densenet121,scratch,gs30,adaptive,train,gs30,1337,5,1,slice_level,0.6126126126126126,0.8063063063063063,0.9787349931828611,0.0014651592250342841,0.0021542383526737155,0.8672726645564484,0.3747747747747748,0.9595550962933549,0.9022208278901405,1110,44400
4,densenet121,scratch,gs30,adaptive,train,gs30,1337,5,1,subject_level,0.3918918918918919,0.6126126126126126,0.9837227410024351,0.002038698475640099,0.009776850394602563,0.917683719551764,0.47297297297297297,0.9756940847581571,0.9175281136842894,222,49062
4,densenet121,scratch,gs30,adaptive,test,gs30,1337,5,1,slice_level,0.6521739130434783,0.8405797101449275,0.9778174852979356,0.0017839868863423665,0.006761645999453638,0.8775064062171812,0.2811594202898551,0.9611406720202902,0.9015250224479731,345,13800
4,densenet121,scratch,gs30,adaptive,test,gs30,1337,5,1,subject_level,0.5072463768115942,0.8115942028985508,0.9822756639425305,0.0030616254046343374,0.03040976063820763,0.934958671559361,0.391304347826087,0.9763779406962187,0.9156534353434684,69,4692
4,densenet121,scratch,gs30,blind,train,raw,1337,5,1,slice_level,0.8423423423423423,0.9054054054054054,0.9973000390035612,0.0010833036792170893,0.0011789401849471705,0.8644167884100318,0.46216216216216216,0.9914449453353882,0.9776989533020569,1110,44400
4,densenet121,scratch,gs30,blind,train,raw,1337,5,1,subject_level,0.5720720720720721,0.6756756756756757,0.9966690301358163,0.0009965198534029023,0.005591014750419302,0.9230887668884489,0.5720720720720721,0.9948163072805147,0.9810233647443026,222,49062
4,densenet121,scratch,gs30,blind,test,raw,1337,5,1,slice_level,0.8260869565217391,0.8985507246376812,0.9973118305206299,0.0013959692872088888,0.003940219194560811,0.8884243856332702,0.4405797101449275,0.9917885528094527,0.9744532877811487,345,13800
4,densenet121,scratch,gs30,blind,test,raw,1337,5,1,subject_level,0.5797101449275363,0.8260869565217391,0.9964390924011451,0.0016752420992091081,0.018670268410789795,0.9467610610721918,0.5797101449275363,0.9950462311938189,0.9776582630622722,69,4692
0,densenet121,scratch,gs40,adaptive,train,gs40,1337,5,1,slice_level,0.29411764705882354,0.4796380090497738,0.9832022203579208,0.001123367121856137,0.0036571026628002593,0.8338981695706476,0.10950226244343891,0.9422431740825532,0.7987461074195567,1105,44200
0,densenet121,scratch,gs40,adaptive,train,gs40,1337,5,1,subject_level,0.19909502262443438,0.334841628959276,0.9856478202396928,0.001764052863574136,0.016403543674365965,0.8728095433977787,0.13574660633484162,0.9640049777958728,0.818755214391962,221,48620
0,densenet121,scratch,gs40,adaptive,test,gs40,1337,5,1,slice_level,0.3,0.5571428571428572,0.9822208634444646,0.0015828967094421386,0.011061560994546329,0.7883884693877552,0.1,0.929685160773141,0.8225526922302586,350,14000
0,densenet121,scratch,gs40,adaptive,test,gs40,1337,5,1,subject_level,0.22857142857142856,0.45714285714285713,0.9835737143244062,0.0033253627164023265,0.04925766153527158,0.8479828453120378,0.11428571428571428,0.9580306291580201,0.8491403140698407,70,4830
0,densenet121,scratch,gs40,blind,train,raw,1337,5,1,slice_level,0.8416289592760181,0.918552036199095,0.9986144015691939,0.0007157751877383409,0.0010882350400182928,0.8765321553612744,0.4452488687782805,0.995044957566585,0.9852487224407865,1105,44200
0,densenet121,scratch,gs40,blind,train,raw,1337,5,1,subject_level,0.5203619909502263,0.7149321266968326,0.9980432121462413,0.0007477710149946256,0.005256350902309515,0.9416657670250963,0.5384615384615384,0.9970567132013416,0.9872858523047544,221,48620
0,densenet121,scratch,gs40,blind,test,raw,1337,5,1,slice_level,0.8857142857142857,0.9571428571428572,0.9985900717122215,0.0007300129958561489,0.003445662641232567,0.8829089795918368,0.4942857142857143,0.9951488557883671,0.9849218730628491,350,14000
0,densenet121,scratch,gs40,blind,test,raw,1337,5,1,subject_level,0.6714285714285714,0.8,0.9979935331004006,0.0011735660689217704,0.016650023723819424,0.9286187518485656,0.6285714285714286,0.9970986221517836,0.9869004485399827,70,4830
1,densenet121,scratch,gs40,adaptive,train,gs40,1337,5,1,slice_level,0.48868778280542985,0.6968325791855203,0.9773514259994299,0.0012105436346649585,0.002037614788354387,0.8644401936897279,0.27963800904977376,0.9604693936546463,0.9046779618847154,1105,44200
1,densenet121,scratch,gs40,adaptive,train,gs40,1337,5,1,subject_level,0.3031674208144796,0.583710407239819,0.9832709606956033,0.0014412920938897456,0.009363140607446568,0.9153992268046034,0.36199095022624433,0.976026875670679,0.9196290015647167,221,48620
1,densenet121,scratch,gs40,adaptive,test,gs40,1337,5,1,slice_level,0.6142857142857143,0.7571428571428571,0.9765433217797961,0.0015734459672655378,0.00594503568219287,0.8233558163265307,0.2571428571428571,0.9554476029532296,0.9103756472851549,350,14000
1,densenet121,scratch,gs40,adaptive,test,gs40,1337,5,1,subject_level,0.42857142857142855,0.6428571428571429,0.9824709236621857,0.002761178357260568,0.026737163455358575,0.8916918071576456,0.38571428571428573,0.975038777930396,0.9297763134505191,70,4830
1,densenet121,scratch,gs40,blind,train,raw,1337,5,1,slice_level,0.755656108597285,0.8506787330316742,0.9981452110665956,0.0006691678616795604,0.0011006115463760373,0.8496338527057186,0.4153846153846154,0.9936285787038673,0.983963636486239,1105,44200
1,densenet121,scratch,gs40,blind,train,raw,1337,5,1,subject_level,0.5067873303167421,0.6470588235294118,0.9977126798478726,0.000692289609175462,0.005295429909728231,0.9111455353270632,0.5520361990950227,0.996066527668707,0.9863798723697467,221,48620
1,densenet121,scratch,gs40,blind,test,raw,1337,5,1,slice_level,0.8,0.8857142857142857,0.9981023039136614,0.0009083236966814313,0.0034898112528026102,0.8536259183673469,0.42,0.9930329077584403,0.9835430731219905,350,14000
1,densenet121,scratch,gs40,blind,test,raw,1337,5,1,subject_level,0.6571428571428571,0.8,0.997359094449452,0.0012501614434378488,0.01663687243791563,0.9080508725229222,0.6285714285714286,0.9958224901131221,0.9863394209563608,70,4830
2,densenet121,scratch,gs40,adaptive,train,gs40,1337,5,1,slice_level,0.4594594594594595,0.6306306306306306,0.9881707690320574,0.001602199968990979,0.004410668554178833,0.8637319211102996,0.24324324324324326,0.9548397370823869,0.7515350325116972,1110,44400
2,densenet121,scratch,gs40,adaptive,train,gs40,1337,5,1,subject_level,0.3063063063063063,0.49099099099099097,0.9877263594855059,0.00237983116158494,0.0190135474350337,0.903715550575646,0.3333333333333333,0.9731780459751954,0.7671957261494994,222,49062
2,densenet121,scratch,gs40,adaptive,test,gs40,1337,5,1,slice_level,0.5362318840579711,0.7246376811594203,0.9860921407091445,0.002940458663995715,0.013988444298181845,0.7707013232514178,0.21739130434782608,0.9159757009450941,0.7985721648106541,345,13800
2,densenet121,scratch,gs40,adaptive,test,gs40,1337,5,1,subject_level,0.2898550724637681,0.5652173913043478,0.9828335012214772,0.005805501903312794,0.0571688821512288,0.8144976957386608,0.2028985507246377,0.9472253028897272,0.8269953210881807,69,4692
2,densenet121,scratch,gs40,blind,train,raw,1337,5,1,slice_level,0.7792792792792793,0.8738738738738738,0.9990157407146316,0.0005737180645401413,0.0011590265171803735,0.8549130143657171,0.4099099099099099,0.9941356660546483,0.9802810468907291,1110,44400
2,densenet121,scratch,gs40,blind,train,raw,1337,5,1,subject_level,0.4954954954954955,0.6666666666666666,0.9984183026863648,0.0007110775054038108,0.005579173940376521,0.9134808649911987,0.49099099099099097,0.9967225373865248,0.9828201404630975,222,49062
2,densenet121,scratch,gs40,blind,test,raw,1337,5,1,slice_level,0.855072463768116,0.9130434782608695,0.9990054343057715,0.0006002213643944782,0.003605958212679927,0.8557267380802354,0.4289855072463768,0.9950128396352133,0.9829996284669724,345,13800
2,densenet121,scratch,gs40,blind,test,raw,1337,5,1,subject_level,0.6086956521739131,0.7681159420289855,0.9982894468998563,0.0013246458509693975,0.017420194152256718,0.9093708687003472,0.5797101449275363,0.9969930648803711,0.984937122232977,69,4692
3,densenet121,scratch,gs40,adaptive,train,gs40,1337,5,1,slice_level,0.536036036036036,0.7297297297297297,0.9801781639322504,0.00139912291690036,0.0022880316324959938,0.8409760267023781,0.2873873873873874,0.9556044894832748,0.895643708125965,1110,44400
3,densenet121,scratch,gs40,adaptive,train,gs40,1337,5,1,subject_level,0.3063063063063063,0.527027027027027,0.9846022311631624,0.0019392134907009364,0.010376070949106335,0.8917361319984531,0.36936936936936937,0.9729394185113477,0.9120491578033612,222,49062
3,densenet121,scratch,gs40,adaptive,test,gs40,1337,5,1,slice_level,0.6666666666666666,0.8840579710144928,0.9791817906974019,0.0016744706941687543,0.006573381638019413,0.8098009871875657,0.28695652173913044,0.9549845714499985,0.9022091206605883,345,13800
3,densenet121,scratch,gs40,adaptive,test,gs40,1337,5,1,subject_level,0.4057971014492754,0.5797101449275363,0.9834808525831803,0.0027981262276138086,0.02929044363723285,0.8632053325425949,0.30434782608695654,0.9725186626116434,0.9183795226885535,69,4692
3,densenet121,scratch,gs40,blind,train,raw,1337,5,1,slice_level,0.8603603603603603,0.9054054054054054,0.9986597122372808,0.0006697910862999994,0.0010634778378959243,0.8683618922977032,0.47477477477477475,0.995327124724517,0.9867363909584982,1110,44400
3,densenet121,scratch,gs40,blind,train,raw,1337,5,1,subject_level,0.5585585585585585,0.7162162162162162,0.9981592713712572,0.0008121097947026159,0.005152435815968626,0.9322986157246889,0.5765765765765766,0.9971601901290653,0.9885513059183513,222,49062
3,densenet121,scratch,gs40,blind,test,raw,1337,5,1,slice_level,0.9565217391304348,0.9855072463768116,0.9986613971599634,0.0007664509441541588,0.0033897067440430756,0.8607714765805503,0.5014492753623189,0.9951538839201997,0.9873611828339273,345,13800
3,densenet121,scratch,gs40,blind,test,raw,1337,5,1,subject_level,0.6956521739130435,0.8405797101449275,0.9979596414427826,0.001095954922662265,0.01632606342056955,0.9290435771031791,0.6231884057971014,0.9972112265186034,0.9893511898199514,69,4692
4,densenet121,scratch,gs40,adaptive,train,gs40,1337,5,1,slice_level,0.45495495495495497,0.6801801801801802,0.9777736556422603,0.0011619646269995887,0.002023418454939986,0.829468823553283,0.26306306306306304,0.9565107786440634,0.9075828891294496,1110,44400
4,densenet121,scratch,gs40,adaptive,train,gs40,1337,5,1,subject_level,0.34684684684684686,0.5,0.9836657906437779,0.0016364766670776917,0.009214002389444021,0.8770419098320529,0.36936936936936937,0.9734916614519583,0.9235794516629953,222,49062
4,densenet121,scratch,gs40,adaptive,test,gs40,1337,5,1,slice_level,0.5507246376811594,0.7971014492753623,0.9768199920654297,0.0018547384635261867,0.006513669263517511,0.8541396765385423,0.23478260869565218,0.959226163573887,0.9045248912382817,345,13800
4,densenet121,scratch,gs40,adaptive,test,gs40,1337,5,1,subject_level,0.4927536231884058,0.6521739130434783,0.9821723509525907,0.0022925812265147333,0.029368326391862785,0.9095237653977786,0.3333333333333333,0.975504742152449,0.9198044825469136,69,4692
4,densenet121,scratch,gs40,blind,train,raw,1337,5,1,slice_level,0.8513513513513513,0.9279279279279279,0.9989964841185389,0.0004919531109096768,0.0010002323369671766,0.8745789708627545,0.4963963963963964,0.9966885971593428,0.9915483118727938,1110,44400
4,densenet121,scratch,gs40,blind,train,raw,1337,5,1,subject_level,0.6396396396396397,0.7477477477477478,0.9986400333073762,0.0005341553473257804,0.004889067635779177,0.9246187761688556,0.6531531531531531,0.9979635544188388,0.992825662903632,222,49062
4,densenet121,scratch,gs40,blind,test,raw,1337,5,1,slice_level,0.8405797101449275,0.8840579710144928,0.9990245181581249,0.0005872240964917169,0.003267972517515654,0.8970986137366099,0.47246376811594204,0.9968913774559464,0.9904150395073752,345,13800
4,densenet121,scratch,gs40,blind,test,raw,1337,5,1,subject_level,0.6376811594202898,0.8695652173913043,0.9985688976619554,0.0007270142651986384,0.01596479242046674,0.9518220961982777,0.5942028985507246,0.9981150929478632,0.9916108613555897,69,4692
0,densenet121,scratch,gs50,adaptive,train,gs50,1337,5,1,slice_level,0.248868778280543,0.416289592760181,0.9879363683553842,0.001332383889418382,0.005044754303789516,0.7988607419995496,0.13755656108597286,0.9109641024160169,0.7586371922300816,1105,44200
0,densenet121,scratch,gs50,adaptive,train,gs50,1337,5,1,subject_level,0.1085972850678733,0.26244343891402716,0.9870772189144635,0.0025726910090554354,0.02238443149548715,0.8506043730025632,0.13122171945701358,0.9454691790347725,0.7885368961155881,221,48620
0,densenet121,scratch,gs50,adaptive,test,gs50,1337,5,1,slice_level,0.3,0.5142857142857142,0.9864041762692588,0.0021463428224836076,0.015350019672353353,0.7560293877551021,0.07714285714285714,0.91297681587083,0.7919676808544568,350,14000
0,densenet121,scratch,gs50,adaptive,test,gs50,1337,5,1,subject_level,0.15714285714285714,0.4,0.9849794115339007,0.005338081291743687,0.06839695242898805,0.8134072759538598,0.07142857142857142,0.9438736600535257,0.8182857089654753,70,4830
0,densenet121,scratch,gs50,blind,train,raw,1337,5,1,slice_level,0.7782805429864253,0.8687782805429864,0.9988814648999348,0.0005759386455311495,0.0010999881286317338,0.8490654880121209,0.43529411764705883,0.9946722258270057,0.9847351112004319,1105,44200
0,densenet121,scratch,gs50,blind,train,raw,1337,5,1,subject_level,0.4751131221719457,0.6380090497737556,0.9983312557725346,0.000566097136536335,0.005308824473343014,0.9125187761400164,0.49321266968325794,0.9968286690668823,0.9868467090981627,221,48620
0,densenet121,scratch,gs50,blind,test,raw,1337,5,1,slice_level,0.8285714285714286,0.9142857142857143,0.9988570434706552,0.0006192530904497419,0.003451156014177416,0.8574705102040817,0.45714285714285713,0.9948949062824249,0.985187188646623,350,14000
0,densenet121,scratch,gs50,blind,test,raw,1337,5,1,subject_level,0.6142857142857143,0.7428571428571429,0.9982120071138655,0.001217958756855556,0.016660304873117378,0.9046169772256729,0.5714285714285714,0.9968956921781812,0.9871600827321749,70,4830
1,densenet121,scratch,gs50,adaptive,train,gs50,1337,5,1,slice_level,0.2669683257918552,0.4660633484162896,0.9850587728875795,0.0013764104152696704,0.004616176399794235,0.8463008230789706,0.1493212669683258,0.9390811040390671,0.7588904160544344,1105,44200
1,densenet121,scratch,gs50,adaptive,train,gs50,1337,5,1,subject_level,0.19004524886877827,0.33031674208144796,0.984701709779679,0.002368162929742045,0.019208424682497168,0.8848228760858519,0.18552036199095023,0.9635352446482732,0.7783570672720609,221,48620
1,densenet121,scratch,gs50,adaptive,test,gs50,1337,5,1,slice_level,0.32857142857142857,0.5285714285714286,0.9831313857010433,0.002099307094301496,0.013867527286389044,0.7457276530612246,0.11142857142857143,0.8933716821670532,0.7852565608216183,350,14000
1,densenet121,scratch,gs50,adaptive,test,gs50,1337,5,1,subject_level,0.2,0.4142857142857143,0.981627653326307,0.005109331437519619,0.05672888649361474,0.8107275953859805,0.14285714285714285,0.9350775224821908,0.8226023073583903,70,4830
1,densenet121,scratch,gs50,blind,train,raw,1337,5,1,slice_level,0.7737556561085973,0.8778280542986425,0.9993606579249801,0.0002846995629875908,0.0010139439107504635,0.8799836305562949,0.416289592760181,0.9974325809543488,0.9911897515697716,1105,44200
1,densenet121,scratch,gs50,blind,train,raw,1337,5,1,subject_level,0.5475113122171946,0.6787330316742082,0.999111769425923,0.00037297970568971934,0.00498851687474623,0.9244007456477513,0.5475113122171946,0.9983723355094771,0.9921376611288072,221,48620
1,densenet121,scratch,gs50,blind,test,raw,1337,5,1,slice_level,0.8285714285714286,0.9285714285714286,0.9993039565426963,0.0005013355187007359,0.0032213962570364985,0.8753878571428572,0.4828571428571429,0.9970110390867506,0.9906766222672803,350,14000
1,densenet121,scratch,gs50,blind,test,raw,1337,5,1,subject_level,0.6714285714285714,0.8428571428571429,0.9988077436174665,0.0007590651512145996,0.015723607476268497,0.9317051168293404,0.6,0.9982825832707541,0.9919408851158545,70,4830
2,densenet121,scratch,gs50,adaptive,train,gs50,1337,5,1,slice_level,0.35585585585585583,0.5495495495495496,0.9807071406562049,0.0014412513187339715,0.0033715477712485975,0.847804419284149,0.22882882882882882,0.9512654204626341,0.8404776665152193,1110,44400
2,densenet121,scratch,gs50,adaptive,train,gs50,1337,5,1,subject_level,0.22522522522522523,0.44594594594594594,0.9847531369677535,0.0019908923286575454,0.015107384446572076,0.8905910465926364,0.3063063063063063,0.970519313404152,0.8584794406095169,222,49062
